ActorCountryCode,MonthYear,EventRootCode,EventCount,AvgGoldScore,AvgTone
SDN,200907,06,73,6.2219178082191791,6.6130418391577139
SDN,200907,07,227,7.5603524229074859,6.6454017949451076
SDN,200907,08,148,6.3445945945945947,6.4282141664474
SDN,200907,09,16,-2.0,6.1297977053620336
SDN,200907,10,173,-5.0,6.133504032464332
SDN,200907,11,357,-2.0,5.4767849199193854
SDN,200907,12,103,-4.3398058252427187,6.0810624612659439
SDN,200907,13,91,-4.9956043956043974,5.6143593723250831
SDN,200907,14,33,-6.6515151515151514,4.6759776186074591
SDN,200907,15,16,-7.2000000000000011,6.3755292337022693
SDN,200907,16,56,-5.7785714285714294,6.49341032911843
SDN,200907,17,390,-5.3835897435897442,5.2066140188135437
SDN,200907,18,100,-9.0,6.9581758859683074
SDN,200907,19,292,-9.9486301369863011,4.7891017497987276
SDN,200908,01,501,-0.065269461077844315,5.6341929942200331
SDN,200908,02,244,3.043032786885246,6.5150265886577206
SDN,200908,03,438,4.1283105022831057,6.60728599983856
SDN,200908,04,1229,3.0062652563059391,6.4793411974218156
SDN,200908,05,386,4.3974093264248646,7.3354829856634325
SDN,200908,06,99,6.2141414141414142,5.8580755291647728
SDN,200908,07,208,7.7687499999999954,6.3475622754312457
SDN,200908,08,167,6.5988023952095807,6.5135431245903472
SDN,200908,09,33,-2.0,4.7491448119092983
SDN,200908,10,111,-5.0,5.7251287874547918
SDN,200908,11,320,-2.0,5.6686516480661524
SDN,200908,12,72,-4.2361111111111107,5.9400341748792869
SDN,200908,13,65,-5.0184615384615405,6.8116925560269657
SDN,200908,14,50,-6.54,4.066105876302414
SDN,200908,15,18,-7.2000000000000011,5.2635967634472447
SDN,200908,16,50,-5.04,5.8297658856087686
SDN,200908,17,219,-5.5506849315068489,4.7425278122014838
SDN,200908,18,80,-9.05,4.7041193027860952
SDN,200908,19,242,-9.9752066115702487,4.2195307315604591
SDN,200908,20,3,-10.0,5.58850072689469
SDN,200909,01,397,-0.030226700251889164,5.6966401400423949
SDN,200909,02,288,2.3434027777777757,5.9628829495142117
SDN,200909,03,388,4.1252577319587624,6.2478418120714414
SDN,200909,04,1397,3.06521116678597,6.4286217825249885
SDN,200909,05,420,4.5649999999999915,7.1050170571829749
SDN,200909,06,105,6.1066666666666674,5.9892186809681309
SDN,200909,07,116,7.5939655172413758,5.88127884681904
SDN,200909,08,124,6.669354838709677,5.757296161580717
SDN,200909,09,46,-2.0,5.5448842130341891
SDN,200909,10,134,-5.0,5.54544979545342
SDN,200909,11,270,-2.0,5.6254471966988389
SDN,200909,12,119,-4.1680672268907566,5.1483452772027
SDN,200909,13,65,-5.2153846153846164,5.4292964472177241
SDN,200909,14,90,-6.5222222222222221,5.2969777619655938
SDN,200909,15,8,-7.2,4.1093871448517287
SDN,200909,16,63,-5.9841269841269842,6.016943311644277
SDN,200909,17,283,-5.1356890459363962,4.426061299984255
SDN,200909,18,93,-9.10752688172043,5.8324853873229365
SDN,200909,19,320,-9.975,4.6007143937240027
SDN,200909,20,4,-10.0,5.70989309876076
SDN,200910,01,617,-0.11620745542949758,6.399625228325533
SDN,200910,02,346,3.036416184971098,7.0882444527829005
SDN,200910,03,510,4.1286274509803933,6.6165693867311486
SDN,200910,04,1954,2.6774309109518994,6.336574393605356
SDN,200910,05,528,4.2240530303030219,8.041012649003731
SDN,200910,06,141,6.2581560283687931,5.8245972206551766
SDN,200910,07,154,7.5883116883116877,7.1140692156997547
SDN,200910,08,320,7.0,7.1128032326644091
SDN,200910,09,68,-2.0,5.8625170002618194
SDN,200910,10,184,-5.0,6.9160797088868486
SDN,200910,11,447,-2.0,6.1720330928773706
SDN,200910,12,112,-4.1160714285714288,6.2191166531968
SDN,200910,13,72,-5.5583333333333336,6.5013210781069155
SDN,200910,14,19,-6.6578947368421053,6.0820011129533693
SDN,200910,15,44,-7.2,4.628298068173077
SDN,200910,16,79,-6.7721518987341769,6.8686134842852518
SDN,200910,17,314,-5.4713375796178347,5.8953004599525691
SDN,200910,18,238,-9.0630252100840334,6.1362665739707607
SDN,200910,19,383,-9.9934725848563968,4.6898755873027671
SDN,200910,20,4,-10.0,4.5963516844610126
SDN,200911,01,442,-0.12217194570135746,5.7355511789649158
SDN,200911,02,216,2.8310185185185182,6.1831487545315715
SDN,200911,03,330,4.0963636363636358,5.8993603789150564
SDN,200911,04,1474,2.7452510176390756,6.3915802771352066
SDN,200911,05,383,4.0814621409921621,7.2632675051729771
SDN,200911,06,82,6.1439024390243908,5.9716868185842173
SDN,200911,07,107,7.4252336448598122,6.5766041342211956
SDN,200911,08,111,6.54054054054054,5.365197587464837
SDN,200911,09,32,-2.0,5.3522861421902723
SDN,200911,10,116,-4.6982758620689653,5.1970461238704431
SDN,200911,11,205,-2.0,5.1301232293241545
SDN,200911,12,156,-4.2115384615384617,5.0794809307126867
SDN,200911,13,35,-5.4171428571428564,4.4541433122815075
SDN,200911,14,17,-6.7352941176470589,4.4135067608737373
SDN,200911,15,11,-7.2,6.6003482246063747
SDN,200911,16,59,-5.6271186440677967,5.1790419496622873
SDN,200911,17,273,-5.1128205128205133,5.0331088924477116
SDN,200911,18,88,-9.0568181818181817,5.0912252180278657
SDN,200911,19,186,-9.9327956989247319,4.5504433668369249
SDN,200912,01,532,-0.023308270676691733,6.2703531229889107
SDN,200912,02,356,2.8452247191011226,6.9106709212239084
SDN,200912,03,311,4.2858520900321535,6.59404109614824
SDN,200912,04,1516,2.8223614775725578,6.3344650960254087
SDN,200912,05,558,4.9994623655913966,7.78765980554523
SDN,200912,06,71,6.3014084507042263,5.5407547975443059
SDN,200912,07,131,7.629770992366411,6.2896172595656852
SDN,200912,08,158,6.6518987341772151,5.8123062226156819
SDN,200912,09,30,-2.0,5.513978553554777
SDN,200912,10,135,-5.0,6.32176004482005
SDN,200912,11,349,-2.0,5.3507201106369644
SDN,200912,12,108,-4.1388888888888893,5.7621987359019329
SDN,200912,13,75,-4.9306666666666672,5.381517557475668
SDN,200912,14,56,-6.5892857142857144,5.6493967895032915
SDN,200912,15,9,-7.2000000000000011,7.3941444183773513
SDN,200912,16,17,-4.7647058823529411,5.7215094826206805
SDN,200912,17,248,-5.5129032258064505,5.822162284132288
SDN,200912,18,89,-9.03370786516854,5.9187692246111885
SDN,200912,19,305,-9.9672131147540988,4.6393837292134492
SDN,200912,20,2,-10.0,6.74053554939981
SDN,201001,01,443,-0.060045146726862349,6.5640162626710383
SDN,201001,02,289,2.96159169550173,7.5764637849547194
SDN,201001,03,385,4.152467532467532,6.7863194737026769
SDN,201001,04,1135,3.0835242290748885,7.01128016276745
SDN,201001,05,576,4.777777777777775,7.7636715581020264
SDN,201001,06,67,6.1253731343283579,6.6981978547448726
SDN,201001,07,114,7.5114035087719291,6.9182550887356227
SDN,201001,08,101,6.5742574257425739,6.6072019210922184
SDN,201001,09,43,-2.0,6.6321862386555788
SDN,201001,10,89,-4.8314606741573032,6.9699916130518709
SDN,201001,11,254,-2.0,6.3040134297771582
SDN,201001,12,81,-4.1358024691358022,5.4381035952124819
SDN,201001,13,110,-5.038181818181819,5.88518182964604
SDN,201001,14,14,-6.7142857142857144,5.2766779581980874
SDN,201001,15,12,-7.2,3.9627172949892313
SDN,201001,16,80,-4.8325000000000005,5.9839923158216122
SDN,201001,17,139,-5.1309352517985616,5.0122427988745457
SDN,201001,18,24,-9.0625,4.75173648661679
SDN,201001,19,292,-9.9297945205479454,5.169735291014808
SDN,201001,20,8,-9.9375,4.0574079781800769
SDN,201002,01,673,-0.16225854383358104,6.4331307568919192
SDN,201002,02,279,3.0799283154121855,6.4911288127064593
SDN,201002,03,598,4.3859531772575258,6.9589527799195521
SDN,201002,04,1987,3.0816809260191387,6.653611654250069
SDN,201002,05,1110,5.763603603603614,7.77602173685802
SDN,201002,06,139,6.2172661870503587,6.2447379316759131
SDN,201002,07,164,7.4414634146341445,7.2737604517190189
SDN,201002,08,379,7.474934036939314,6.82067587668028
SDN,201002,09,61,-2.0,5.1839577145785789
SDN,201002,10,109,-5.0,5.3971142789389264
SDN,201002,11,524,-2.0,5.8004018827388046
SDN,201002,12,111,-4.2342342342342345,6.0869735633618758
SDN,201002,13,51,-5.2509803921568645,5.9071977232689949
SDN,201002,14,25,-6.66,5.0479787609605866
SDN,201002,15,11,-7.200000000000002,7.2542344677598871
SDN,201002,16,76,-5.6526315789473687,6.121350062710154
SDN,201002,17,293,-5.1576791808873725,4.9860266444336245
SDN,201002,18,110,-9.0954545454545457,5.8546596131129176
SDN,201002,19,379,-9.9736147757255935,5.0239458745669365
SDN,201002,20,5,-10.0,5.9575226068912928
SDN,201003,01,215,-0.0586046511627907,6.27367806502068
SDN,201003,02,130,2.82,7.0917190877513718
SDN,201003,03,207,4.2454106280193233,6.54180806671166
SDN,201003,04,540,2.8505555555555526,6.6142502583093288
SDN,201003,05,351,5.1925925925925887,8.4670396017544771
SDN,201003,06,4,6.0,7.7159913618702527
SDN,201003,07,70,7.3228571428571447,7.6134855037510665
SDN,201003,08,90,7.333333333333333,7.9671014697403315
SDN,201003,09,22,-2.0,6.1278133961233188
SDN,201003,10,27,-5.0,6.6522872568655522
SDN,201003,11,107,-2.0,6.2404717122261468
SDN,201003,12,49,-4.1428571428571432,7.143881720235969
SDN,201003,13,25,-5.0879999999999992,5.6947717617645139
SDN,201003,14,7,-6.6428571428571432,5.2935243256729532
SDN,201003,15,5,-7.2,10.918738419402951
SDN,201003,16,12,-6.916666666666667,4.9906039469796477
SDN,201003,17,105,-5.1904761904761907,6.0534937721743951
SDN,201003,18,39,-9.1794871794871788,5.6523969994715095
SDN,201003,19,117,-9.9316239316239319,5.5930242675975306
SDN,201003,20,1,-10.0,5.91397849462366
SDN,201004,01,463,0.019222462203023757,5.9113348098174576
SDN,201004,02,166,2.6120481927710841,6.2475379715214459
SDN,201004,03,248,4.6697580645161283,6.3844675719459936
SDN,201004,04,920,2.991521739130429,6.1637848384599812
SDN,201004,05,497,4.6933601609657885,6.9450397958955454
SDN,201004,06,84,6.0714285714285721,5.630747078446185
SDN,201004,07,78,7.5000000000000027,5.4066019269976646
SDN,201004,08,199,7.683417085427136,5.8108989414853465
SDN,201004,09,84,-2.0,4.9654657795375172
SDN,201004,10,65,-5.0,5.73768387806
SDN,201004,11,318,-2.0,5.67925530749976
SDN,201004,12,102,-4.0196078431372548,6.2092753053176173
SDN,201004,13,82,-5.1878048780487829,6.60367654069899
SDN,201004,14,90,-6.5222222222222221,6.0709374253552735
SDN,201004,15,11,-7.2,6.54485713387642
SDN,201004,16,49,-7.5510204081632653,6.2499685127833118
SDN,201004,17,149,-5.0805369127516782,5.4236819511570307
SDN,201004,18,49,-9.112244897959183,6.8547330213384194
SDN,201004,19,158,-9.9968354430379751,4.5937872178450352
SDN,201005,01,237,-0.069620253164556972,6.1899548548123224
SDN,201005,02,148,3.1527027027027028,7.170870956448419
SDN,201005,03,244,4.1200819672131148,6.9109541141064081
SDN,201005,04,858,3.191258741258737,6.8281316474278295
SDN,201005,05,385,5.0244155844155785,7.6559889758391693
SDN,201005,06,36,6.1888888888888891,6.5661242540400515
SDN,201005,07,70,7.5385714285714309,6.1310524501458987
SDN,201005,08,107,6.4018691588785046,6.2770948277618146
SDN,201005,09,7,-2.0,6.1641431472253823
SDN,201005,10,46,-5.0,6.9108255781104075
SDN,201005,11,208,-2.0,5.5373321223023133
SDN,201005,12,93,-4.129032258064516,7.0161611967324289
SDN,201005,13,38,-5.2526315789473674,5.3466018013053977
SDN,201005,14,32,-6.5,6.0420204182927737
SDN,201005,15,10,-7.2000000000000011,6.6077784234003634
SDN,201005,16,90,-6.833333333333333,5.897096901327183
SDN,201005,17,117,-5.0700854700854707,5.2609278442217526
SDN,201005,18,77,-9.0324675324675319,5.8813858499745875
SDN,201005,19,219,-9.9794520547945211,5.1951443186131785
SDN,201006,01,249,-0.040160642570281124,5.8905448097987785
SDN,201006,02,121,3.0454545454545454,6.5665829899669488
SDN,201006,03,175,4.0348571428571427,6.2500593678548171
SDN,201006,04,806,3.1696029776674881,6.8415523145305013
SDN,201006,05,256,4.892968749999997,6.9985141603990133
SDN,201006,06,46,6.1260869565217382,6.5091829270318593
SDN,201006,07,87,7.4517241379310351,5.8736560995091009
SDN,201006,08,60,6.5333333333333332,5.4283574692113952
SDN,201006,09,27,-2.0,4.3988380038849888
SDN,201006,10,48,-4.895833333333333,5.9114843342257757
SDN,201006,11,160,-2.0,5.3954675448886507
SDN,201006,12,86,-4.1279069767441863,6.2285432459929124
SDN,201006,13,27,-4.9333333333333327,5.6750637114268629
SDN,201006,14,8,-6.625,4.5055206645647132
SDN,201006,15,2,-7.2,5.22727272727273
SDN,201006,16,34,-6.2647058823529411,6.0499494346692373
SDN,201006,17,118,-5.1355932203389827,4.9488537106056789
SDN,201006,18,50,-9.05,5.8856608316827774
SDN,201006,19,249,-9.9859437751004023,4.3937956098496995
SDN,201007,01,353,-0.080736543909348452,6.2667530262153281
SDN,201007,02,194,3.1613402061855669,6.5256770029376607
SDN,201007,03,212,4.1542452830188683,6.6651742643339595
SDN,201007,04,1245,2.8831325301204789,6.4849592667326439
SDN,201007,05,309,4.7611650485436856,7.6739210603139894
SDN,201007,06,50,6.188,5.7798693799923173
SDN,201007,07,128,7.6078124999999979,7.0247437225013414
SDN,201007,08,120,6.583333333333333,5.9896107536812222
SDN,201007,09,35,-2.0,5.2786289915239228
SDN,201007,10,122,-4.7950819672131146,6.0076803242419494
SDN,201007,11,217,-2.0,5.5178578563055574
SDN,201007,12,97,-4.2577319587628866,6.147038416329333
SDN,201007,13,33,-5.5818181818181829,6.2389773860063009
SDN,201007,14,11,-6.6818181818181817,6.5663184391147666
SDN,201007,15,5,-7.2,6.63668143792583
SDN,201007,16,54,-5.5925925925925926,5.8846818614390255
SDN,201007,17,193,-5.1243523316062181,4.9536687848293743
SDN,201007,18,59,-9.101694915254237,4.7226911577282751
SDN,201007,19,152,-9.9802631578947363,5.4475168772850413
SDN,201008,01,683,-0.061200585651537333,5.9565881263291871
SDN,201008,02,276,2.988405797101449,6.7111802893365127
SDN,201008,03,356,4.2856741573033705,6.855189079843548
SDN,201008,04,1786,2.9187569988801902,6.6398528433594
SDN,201008,05,446,4.15650224215246,8.030384464526561
SDN,201008,06,88,6.3159090909090905,7.0394067085373679
SDN,201008,07,173,7.4849710982658912,6.0118601538459888
SDN,201008,08,399,7.007518796992481,5.9313798680312786
SDN,201008,09,31,-2.0,6.6898391450779577
SDN,201008,10,114,-5.0,5.4240611837682744
SDN,201008,11,346,-2.0,6.3881667027640869
SDN,201008,12,111,-4.27027027027027,6.6367955661211564
SDN,201008,13,100,-5.1600000000000019,4.8230787145287808
SDN,201008,14,28,-6.6785714285714288,5.7393796534808939
SDN,201008,15,11,-7.2,4.0807817872346925
SDN,201008,16,106,-6.3867924528301883,6.9070093176941114
SDN,201008,17,487,-5.2119096509240253,5.87612347177512
SDN,201008,18,243,-9.0205761316872426,5.4229356564835971
SDN,201008,19,204,-9.9558823529411757,5.0792504400040164
SDN,201008,20,4,-10.0,7.06401766004415
SDN,201009,01,539,-0.053432282003710585,6.467171012627329
SDN,201009,02,381,3.0674540682414695,7.2214782859804965
SDN,201009,03,433,4.1951501154734414,6.8006895370809533
SDN,201009,04,1635,2.9096636085626959,6.55990480710886
SDN,201009,05,512,4.5650390624999932,7.764117992046236
SDN,201009,06,97,6.3360824742268047,5.4891701125250592
SDN,201009,07,190,7.5489473684210466,6.6689129070494726
SDN,201009,08,247,7.5829959514170042,5.502014386070444
SDN,201009,09,58,-2.0,5.3932408167112706
SDN,201009,10,89,-5.0,6.3697792034852991
SDN,201009,11,325,-2.0,5.1492960254100471
SDN,201009,12,111,-4.1891891891891895,6.5046629269738006
SDN,201009,13,166,-5.05060240963855,6.0681392815880706
SDN,201009,14,26,-6.5,4.9342615244593
SDN,201009,15,21,-7.2000000000000011,6.8497798495502771
SDN,201009,16,42,-5.9380952380952383,5.2536144696371423
SDN,201009,17,255,-5.0972549019607838,4.70096308437493
SDN,201009,18,63,-9.1349206349206344,4.9504983508193359
SDN,201009,19,336,-9.9940476190476186,4.1732352338626253
SDN,201009,20,10,-10.0,4.9300322671072072
SDN,201010,01,779,-0.032862644415917859,6.1961173087008117
SDN,201010,02,333,3.0480480480480479,6.3787043990827659
SDN,201010,03,638,4.1551724137931032,6.3655773069935115
SDN,201010,04,2523,3.0783987316686705,5.9762275680890928
SDN,201010,05,668,4.38173652694611,7.0609713082817347
SDN,201010,06,122,6.2114754098360656,5.8739930031754461
SDN,201010,07,171,7.6298245614035052,6.2684836480565478
SDN,201010,08,161,6.9689440993788816,5.63359407581623
SDN,201010,09,55,-2.0,5.6011827974346691
SDN,201010,10,106,-5.0,6.4316497535549768
SDN,201010,11,354,-2.0,4.9913292961550644
SDN,201010,12,117,-4.1538461538461542,6.0526907758920778
SDN,201010,13,204,-4.9598039215686232,6.0916348371403384
SDN,201010,14,40,-6.525,5.61766283795287
SDN,201010,15,48,-7.200000000000002,5.5067498547710274
SDN,201010,16,89,-5.9662921348314608,6.1236032633068733
SDN,201010,17,293,-5.1064846416382252,4.4114771290618968
SDN,201010,18,67,-9.08955223880597,4.6968896099186752
SDN,201010,19,315,-9.94920634920635,4.4698500785076911
SDN,201010,20,2,-10.0,4.74860335195531
SDN,201011,01,742,-0.080053908355795136,6.0219913117285584
SDN,201011,02,398,2.9565326633165818,6.5847799296110425
SDN,201011,03,410,4.1090243902439019,6.2453943880271252
SDN,201011,04,2025,2.7650370370370472,6.2074909032478134
SDN,201011,05,505,4.419207920792072,7.5088733532552476
SDN,201011,06,108,6.2407407407407405,5.769357682792382
SDN,201011,07,160,7.3706249999999951,5.7785526980333346
SDN,201011,08,166,6.5602409638554215,5.8463378199713665
SDN,201011,09,53,-2.0,5.7690938117825334
SDN,201011,10,116,-5.0,5.5292492398438107
SDN,201011,11,338,-2.0,5.3414963711003036
SDN,201011,12,91,-4.3186813186813184,5.509435975453945
SDN,201011,13,80,-4.9100000000000019,5.1532139703743578
SDN,201011,14,35,-6.6714285714285717,4.6888019444443829
SDN,201011,15,20,-7.2,5.7313399358092836
SDN,201011,16,79,-5.9493670886075947,6.3744136849279895
SDN,201011,17,285,-5.302456140350877,5.0698557542095042
SDN,201011,18,81,-9.0061728395061724,3.82618196382282
SDN,201011,19,316,-9.9905063291139236,4.5875920155463756
SDN,201012,01,776,-0.097293814432989734,5.6945464300786233
SDN,201012,02,364,3.1148351648351649,6.5215430389921032
SDN,201012,03,720,4.1879166666666672,6.1428938694444595
SDN,201012,04,2295,2.8660130718954391,6.3287662526548054
SDN,201012,05,769,5.108842652795845,7.0006432469889743
SDN,201012,06,130,6.3923076923076918,6.1951541559515517
SDN,201012,07,213,7.3666666666666618,6.4498586440625756
SDN,201012,08,268,6.4738805970149258,5.98001490333704
SDN,201012,09,82,-2.0,5.324882577150106
SDN,201012,10,152,-5.0,6.0984188744517924
SDN,201012,11,459,-2.0,5.2142651076176412
SDN,201012,12,205,-4.1951219512195124,6.2628615521379833
SDN,201012,13,126,-4.9952380952380979,5.8987556889974844
SDN,201012,14,67,-6.6641791044776122,3.8216054756062019
SDN,201012,15,28,-7.2000000000000011,5.58156727943621
SDN,201012,16,176,-6.0454545454545459,6.8787685474740927
SDN,201012,17,256,-5.3828125,4.9990264013039507
SDN,201012,18,74,-9.0675675675675684,5.1465581374287543
SDN,201012,19,540,-9.99074074074074,5.0283122707463921
SDN,201012,20,5,-10.0,6.8292563270362781
SDN,201101,01,1511,0.0520847121111846,6.1157030229792761
SDN,201101,02,671,2.7055141579731767,6.4178855593711219
SDN,201101,03,719,4.3860917941585544,6.4615511755900572
SDN,201101,04,3040,2.7009210526316063,6.0520081230100029
SDN,201101,05,1356,4.39771386430681,7.25059821908527
SDN,201101,06,135,6.2844444444444436,6.6447172916731327
SDN,201101,07,284,7.40704225352112,5.9564642635406528
SDN,201101,08,319,6.4451410658307209,6.3078872366198837
SDN,201101,09,192,-2.0,5.5092130873207585
SDN,201101,10,196,-5.0,6.2987731475034279
SDN,201101,11,510,-2.0,5.4336353818682888
SDN,201101,12,145,-4.1655172413793107,6.0523418333755181
SDN,201101,13,201,-4.9084577114427823,5.4733906246822324
SDN,201101,14,116,-6.7241379310344831,4.76293891793879
SDN,201101,15,51,-7.1999999999999975,5.7929317726643008
SDN,201101,16,245,-5.1167346938775511,5.9136548161267273
SDN,201101,17,390,-5.4682051282051276,5.0471275570034813
SDN,201101,18,131,-9.1068702290076331,4.500425000074463
SDN,201101,19,692,-9.9862716763005785,4.6858416513310264
SDN,201101,20,4,-10.0,6.8426698337361174
SDN,201102,01,518,0.045173745173745193,6.4606276362488382
SDN,201102,02,300,2.3949999999999978,6.55808631623194
SDN,201102,03,296,4.3351351351351353,6.2045820666335008
SDN,201102,04,1267,2.7903709550118374,6.0670870903937413
SDN,201102,05,816,4.0920343137255,7.891691559484113
SDN,201102,06,131,6.3725190839694656,6.0543476414016588
SDN,201102,07,121,7.3611570247933873,6.85276687804768
SDN,201102,08,157,6.9872611464968148,5.2688253440797057
SDN,201102,09,73,-2.0,8.3023959234646139
SDN,201102,10,76,-5.0,6.76458479500932
SDN,201102,11,281,-2.0,5.4838682913083767
SDN,201102,12,95,-4.242105263157895,5.8613860171082015
SDN,201102,13,55,-5.0945454545454556,6.0267999082679724
SDN,201102,14,99,-6.51010101010101,6.4980454721838976
SDN,201102,15,14,-7.2000000000000011,5.9935727418501168
SDN,201102,16,84,-4.8571428571428568,6.5043386240930579
SDN,201102,17,195,-5.2482051282051287,5.2597669596638488
SDN,201102,18,36,-9.23611111111111,4.7689578142248354
SDN,201102,19,391,-9.9769820971867009,4.427029590944997
SDN,201102,20,2,-10.0,6.81470137825421
SDN,201103,01,459,-0.095424836601307184,5.7112801340358059
SDN,201103,02,244,2.9499999999999997,6.8273118977690572
SDN,201103,03,453,4.1772626931567336,6.2467445183740189
SDN,201103,04,1635,2.8467278287461815,5.831797368260907
SDN,201103,05,473,4.6974630021141577,7.463555042722593
SDN,201103,06,115,6.3721739130434782,6.10941829642133
SDN,201103,07,114,7.3403508771929822,6.4924568613583693
SDN,201103,08,99,6.8888888888888893,5.4962171342706814
SDN,201103,09,45,-2.0,5.417383639936701
SDN,201103,10,76,-5.0,6.435534657252016
SDN,201103,11,488,-2.0,4.6701941474763462
SDN,201103,12,150,-4.3,5.3360071540671985
SDN,201103,13,44,-4.8500000000000005,5.4758115112453769
SDN,201103,14,49,-6.7448979591836737,5.1173194549484311
SDN,201103,15,21,-7.200000000000002,5.5683170848823309
SDN,201103,16,84,-5.2333333333333334,4.9207209043963944
SDN,201103,17,125,-5.4992,4.5134067176902217
SDN,201103,18,31,-9.0,6.0626106073205808
SDN,201103,19,456,-9.9758771929824555,4.2842542972201123
SDN,201103,20,3,-10.0,4.6509049313318869
SDN,201104,01,616,-0.11233766233766229,5.3528977891745289
SDN,201104,02,188,2.3930851063829786,5.55341274591572
SDN,201104,03,248,4.2286290322580644,6.7362978268397713
SDN,201104,04,1254,2.7295055821371594,6.2200287561446688
SDN,201104,05,371,4.6760107816711542,7.0795978190185709
SDN,201104,06,110,6.2600000000000016,5.3793047988744176
SDN,201104,07,135,7.5325925925925912,6.8448312493146322
SDN,201104,08,145,6.3448275862068968,5.6051306176817874
SDN,201104,09,33,-2.0,5.117775848746132
SDN,201104,10,76,-5.0,5.6732388256316932
SDN,201104,11,363,-2.0,4.4210239296180616
SDN,201104,12,135,-4.1259259259259258,5.980107133110951
SDN,201104,13,70,-4.9228571428571444,4.6586718321883822
SDN,201104,14,42,-6.5714285714285712,4.6989595031019658
SDN,201104,15,70,-7.1999999999999984,3.506387489955904
SDN,201104,16,74,-4.8054054054054056,4.5834684948417523
SDN,201104,17,132,-5.4136363636363631,4.6101031054584718
SDN,201104,18,46,-9.1521739130434785,4.9568732697358406
SDN,201104,19,643,-9.98289269051322,3.6729921506932404
SDN,201105,01,809,0.068850432632880071,5.6728409041485364
SDN,201105,02,445,2.3074157303370759,5.6888292170514463
SDN,201105,03,500,4.1504,5.8529882738610626
SDN,201105,04,1817,2.8295542102366635,5.6291282501346078
SDN,201105,05,466,4.4860515021459166,6.8362226357060836
SDN,201105,06,102,6.49607843137255,5.6278051860726537
SDN,201105,07,82,7.3963414634146343,5.2648808704318526
SDN,201105,08,295,8.1525423728813564,5.123686866660357
SDN,201105,09,33,-2.0,5.01554328113958
SDN,201105,10,253,-5.0,5.58905246066314
SDN,201105,11,485,-2.0,5.6227783390775379
SDN,201105,12,176,-4.0795454545454541,4.8342057442782256
SDN,201105,13,104,-5.0019230769230782,5.5310037774565384
SDN,201105,14,78,-6.7179487179487181,4.6194811853365882
SDN,201105,15,45,-7.2000000000000011,4.4593028096620078
SDN,201105,16,72,-4.5777777777777784,4.734986687653655
SDN,201105,17,232,-5.6853448275862073,4.8563889359954944
SDN,201105,18,83,-9.0963855421686741,4.420422690511316
SDN,201105,19,745,-9.9033557046979865,4.37528233609411
SDN,201105,20,10,-10.0,4.5557020343038968
SDN,201106,01,1046,-0.11921606118546836,5.6000334004933565
SDN,201106,02,672,2.4648809523809527,5.9063368050612333
SDN,201106,03,904,4.3373893805309747,6.0694284196399151
SDN,201106,04,2632,2.8644376899696251,6.022121755459
SDN,201106,05,956,4.9383891213389246,7.3261395740295727
SDN,201106,06,128,6.4781249999999995,5.0988350195313847
SDN,201106,07,242,7.7028925619834654,6.2005454330322678
SDN,201106,08,487,7.9281314168377826,5.7838583121592935
SDN,201106,09,32,-2.0,5.4730474631396362
SDN,201106,10,342,-5.0,5.4168044658332342
SDN,201106,11,757,-2.0,5.2982056358653322
SDN,201106,12,139,-4.1798561151079134,5.2966888493011011
SDN,201106,13,244,-4.8836065573770426,5.4652821186440521
SDN,201106,14,57,-7.06140350877193,5.0720677042673428
SDN,201106,15,45,-7.2,6.4607912618483914
SDN,201106,16,145,-4.8551724137931034,4.6044232083553416
SDN,201106,17,433,-5.3722863741339486,5.3188768674419293
SDN,201106,18,139,-9.071942446043165,5.59816925842324
SDN,201106,19,1067,-9.9531396438612934,4.3920010962507581
SDN,201106,20,58,-10.0,5.0458202321697376
SDN,201107,01,986,0.011561866125760656,6.5223206275869687
SDN,201107,02,461,2.8557483731019517,7.0911185752733186
SDN,201107,03,667,4.2299850074962526,6.4396904371044341
SDN,201107,04,1955,2.7356010230179124,6.7323229045724116
SDN,201107,05,1224,5.2392156862745276,8.0208861452024749
SDN,201107,06,166,6.3771084337349375,6.2164414834362436
SDN,201107,07,332,7.6451807228915616,6.64476635331662
SDN,201107,08,303,7.1221122112211219,6.4171370245411525
SDN,201107,09,78,-2.0,6.452428142747463
SDN,201107,10,182,-4.9725274725274726,6.3399123231374279
SDN,201107,11,480,-2.0,5.4634806856338649
SDN,201107,12,142,-4.197183098591549,5.9703253529699163
SDN,201107,13,217,-4.8433179723502242,5.9273637742086169
SDN,201107,14,35,-6.5857142857142854,5.9950572628219971
SDN,201107,15,35,-7.200000000000002,6.2154798695261633
SDN,201107,16,122,-4.581967213114754,6.5287455763359148
SDN,201107,17,281,-5.3323843416370105,5.4422897259226088
SDN,201107,18,43,-9.05813953488372,4.5717307097005939
SDN,201107,19,785,-9.95732484076433,5.6813660248171569
SDN,201107,20,27,-10.0,4.5568291869560582
SDN,201108,01,633,0.0417061611374407,5.7605671152144673
SDN,201108,02,245,2.7718367346938777,6.4135783956319514
SDN,201108,03,337,4.2632047477744806,6.4568605518216327
SDN,201108,04,1276,2.8750783699059559,6.7304904612794783
SDN,201108,05,477,4.6859538784067016,7.1584664744774393
SDN,201108,06,89,6.5303370786516872,4.9875374256512366
SDN,201108,07,203,7.5926108374384205,6.39395939614065
SDN,201108,08,200,8.0,5.5619164471223463
